Date_Reference,Hour_of_Day,Market_Charges_per_kWh,Ontario_Hourly_Demand_MWh,Non_RPP_Consumption_MWh,Consumption_TOU_kWh,Rate_per_kWh,Season,Day_Type
2023-09-19,22,0.11273,14613,302,1.017,0.074,Summer,0
2023-09-19,23,0.11273,13611,306,0.865,0.074,Summer,0
2023-09-19,24,0.11273,12823,304,0.736,0.074,Summer,0
2023-09-20,1,0.11273,12463,303,0.643,0.074,Summer,0
2023-09-20,2,0.11273,12311,305,0.588,0.074,Summer,0
2023-09-20,3,0.11273,12154,304,0.561,0.074,Summer,0
2023-09-20,4,0.11273,12257,308,0.553,0.074,Summer,0
2023-09-20,5,0.11273,12693,306,0.577,0.074,Summer,0
2023-09-20,6,0.11273,13761,297,0.654,0.074,Summer,0
2023-09-20,7,0.11273,14939,293,0.743,0.102,Summer,0
2023-09-20,8,0.11273,15029,286,0.711,0.102,Summer,0
2023-09-20,9,0.11273,14768,283,0.708,0.102,Summer,0
2023-09-20,10,0.11273,14667,285,0.731,0.102,Summer,0
2023-09-20,11,0.11273,14836,289,0.758,0.151,Summer,0
2023-09-20,12,0.11273,14742,290,0.789,0.151,Summer,0
2023-09-20,13,0.11273,14975,292,0.792,0.151,Summer,0
2023-09-20,14,0.11273,15071,291,0.804,0.151,Summer,0
2023-09-20,15,0.11273,15280,291,0.854,0.151,Summer,0
2023-09-20,16,0.11273,15839,294,0.963,0.151,Summer,0
2023-09-20,17,0.11273,16557,296,1.081,0.102,Summer,0
2023-09-20,18,0.11273,16645,297,1.088,0.102,Summer,0
2023-09-20,19,0.11273,16865,299,1.123,0.074,Summer,0
2023-09-20,20,0.11273,16729,298,1.185,0.074,Summer,0
2023-09-20,21,0.11273,15978,299,1.142,0.074,Summer,0
2023-09-20,22,0.11273,14815,309,1.033,0.074,Summer,0
2023-09-20,23,0.11273,13710,308,0.879,0.074,Summer,0
2023-09-20,24,0.11273,12897,307,0.745,0.074,Summer,0
2023-09-21,1,0.11273,12397,303,0.651,0.074,Summer,0
2023-09-21,2,0.11273,12079,301,0.591,0.074,Summer,0
2023-09-21,3,0.11273,12002,299,0.565,0.074,Summer,0
2023-09-21,4,0.11273,12100,299,0.557,0.074,Summer,0
2023-09-21,5,0.11273,12706,298,0.575,0.074,Summer,0
2023-09-21,6,0.11273,13828,295,0.644,0.074,Summer,0
2023-09-21,7,0.11273,14951,295,0.741,0.102,Summer,0
2023-09-21,8,0.11273,15227,294,0.722,0.102,Summer,0
2023-09-21,9,0.11273,15010,298,0.72,0.102,Summer,0
2023-09-21,10,0.11273,15050,300,0.736,0.102,Summer,0
2023-09-21,11,0.11273,15198,299,0.769,0.151,Summer,0
2023-09-21,12,0.11273,15318,301,0.813,0.151,Summer,0
2023-09-21,13,0.11273,15539,303,0.845,0.151,Summer,0
2023-09-21,14,0.11273,15789,305,0.878,0.151,Summer,0
2023-09-21,15,0.11273,16082,305,0.947,0.151,Summer,0
2023-09-21,16,0.11273,16706,302,1.063,0.151,Summer,0
2023-09-21,17,0.11273,17238,299,1.163,0.102,Summer,0
2023-09-21,18,0.11273,17106,299,1.152,0.102,Summer,0
2023-09-21,19,0.11273,17175,293,1.174,0.074,Summer,0
2023-09-21,20,0.11273,16954,297,1.236,0.074,Summer,0
2023-09-21,21,0.11273,16118,297,1.209,0.074,Summer,0
2023-09-21,22,0.11273,15051,296,1.111,0.074,Summer,0
2023-09-21,23,0.11273,14019,297,0.956,0.074,Summer,0
2023-09-21,24,0.11273,13287,301,0.803,0.074,Summer,0
2023-09-22,1,0.11273,12737,303,0.693,0.074,Summer,0
2023-09-22,2,0.11273,12388,300,0.62,0.074,Summer,0
2023-09-22,3,0.11273,12214,298,0.581,0.074,Summer,0
2023-09-22,4,0.11273,12248,297,0.567,0.074,Summer,0
2023-09-22,5,0.11273,12601,295,0.58,0.074,Summer,0
2023-09-22,6,0.11273,13602,297,0.623,0.074,Summer,0
2023-09-22,7,0.11273,14762,297,0.679,0.102,Summer,0
2023-09-22,8,0.11273,15017,296,0.736,0.102,Summer,0
2023-09-22,9,0.11273,15304,296,0.801,0.102,Summer,0
2023-09-22,10,0.11273,15320,295,0.872,0.102,Summer,0
2023-09-22,11,0.11273,15429,289,0.947,0.151,Summer,0
2023-09-22,12,0.11273,15472,294,1,0.151,Summer,0
2023-09-22,13,0.11273,15610,296,1.021,0.151,Summer,0
2023-09-22,14,0.11273,15733,297,1.055,0.151,Summer,0
2023-09-22,15,0.11273,15885,296,1.092,0.151,Summer,0
2023-09-22,16,0.11273,16333,296,1.159,0.151,Summer,0
2023-09-22,17,0.11273,16827,298,1.214,0.102,Summer,0
2023-09-22,18,0.11273,16826,299,1.164,0.102,Summer,0
2023-09-22,19,0.11273,16559,297,1.158,0.074,Summer,0
2023-09-22,20,0.11273,16252,295,1.201,0.074,Summer,0
2023-09-22,21,0.11273,15365,296,1.171,0.074,Summer,0
2023-09-22,22,0.11273,14561,294,1.088,0.074,Summer,0
2023-09-22,23,0.11273,13584,296,0.958,0.074,Summer,0
2023-09-22,24,0.11273,12911,295,0.828,0.074,Summer,0
2023-09-23,1,0.11273,12418,296,0.715,0.074,Summer,1
2023-09-23,2,0.11273,12150,299,0.639,0.074,Summer,1
2023-09-23,3,0.11273,12080,297,0.594,0.074,Summer,1
2023-09-23,4,0.11273,12021,295,0.568,0.074,Summer,1
2023-09-23,5,0.11273,12000,293,0.56,0.074,Summer,1
2023-09-23,6,0.11273,12551,290,0.573,0.074,Summer,1
2023-09-23,7,0.11273,12953,293,0.633,0.074,Summer,1
2023-09-23,8,0.11273,13294,292,0.749,0.074,Summer,1
2023-09-23,9,0.11273,13850,294,0.884,0.074,Summer,1
2023-09-23,10,0.11273,14180,294,0.989,0.074,Summer,1
2023-09-23,11,0.11273,14091,293,1.098,0.074,Summer,1
2023-09-23,12,0.11273,13956,295,1.139,0.074,Summer,1
2023-09-23,13,0.11273,13870,294,1.147,0.074,Summer,1
2023-09-23,14,0.11273,13962,293,1.192,0.074,Summer,1
2023-09-23,15,0.11273,14208,292,1.216,0.074,Summer,1
2023-09-23,16,0.11273,14609,289,1.218,0.074,Summer,1
2023-09-23,17,0.11273,15104,286,1.206,0.074,Summer,1
2023-09-23,18,0.11273,15229,287,1.182,0.074,Summer,1
2023-09-23,19,0.11273,15278,292,1.181,0.074,Summer,1
2023-09-23,20,0.11273,15130,291,1.196,0.074,Summer,1
2023-09-23,21,0.11273,14625,291,1.157,0.074,Summer,1
2023-09-23,22,0.11273,13807,288,1.076,0.074,Summer,1
2023-09-23,23,0.11273,12945,288,0.954,0.074,Summer,1
2023-09-23,24,0.11273,12450,285,0.823,0.074,Summer,1
2023-09-24,1,0.11273,11898,285,0.713,0.074,Summer,1
2023-09-24,2,0.11273,11650,287,0.641,0.074,Summer,1
2023-09-24,3,0.11273,11529,286,0.594,0.074,Summer,1
2023-09-24,4,0.11273,11402,286,0.566,0.074,Summer,1
2023-09-24,5,0.11273,11417,284,0.553,0.074,Summer,1
2023-09-24,6,0.11273,11637,284,0.558,0.074,Summer,1
2023-09-24,7,0.11273,12112,286,0.609,0.074,Summer,1
2023-09-24,8,0.11273,12457,285,0.74,0.074,Summer,1
2023-09-24,9,0.11273,13012,287,0.886,0.074,Summer,1
2023-09-24,10,0.11273,13076,292,1.021,0.074,Summer,1
2023-09-24,11,0.11273,13350,293,1.156,0.074,Summer,1
2023-09-24,12,0.11273,13659,295,1.252,0.074,Summer,1
2023-09-24,13,0.11273,13644,295,1.296,0.074,Summer,1
2023-09-24,14,0.11273,13961,295,1.345,0.074,Summer,1
2023-09-24,15,0.11273,14268,292,1.376,0.074,Summer,1
2023-09-24,16,0.11273,14946,292,1.337,0.074,Summer,1
2023-09-24,17,0.11273,15869,291,1.355,0.074,Summer,1
2023-09-24,18,0.11273,16166,292,1.333,0.074,Summer,1
2023-09-24,19,0.11273,16240,290,1.36,0.074,Summer,1
2023-09-24,20,0.11273,15781,291,1.379,0.074,Summer,1
2023-09-24,21,0.11273,15106,295,1.307,0.074,Summer,1
2023-09-24,22,0.11273,14271,292,1.167,0.074,Summer,1
2023-09-24,23,0.11273,13373,293,0.98,0.074,Summer,1
2023-09-24,24,0.11273,12747,293,0.816,0.074,Summer,1
2023-09-25,1,0.11273,12363,293,0.697,0.074,Summer,0
2023-09-25,2,0.11273,12154,290,0.62,0.074,Summer,0
2023-09-25,3,0.11273,12034,293,0.577,0.074,Summer,0
2023-09-25,4,0.11273,11965,295,0.563,0.074,Summer,0
2023-09-25,5,0.11273,12321,294,0.585,0.074,Summer,0
2023-09-25,6,0.11273,13342,296,0.643,0.074,Summer,0
2023-09-25,7,0.11273,14480,297,0.73,0.102,Summer,0
2023-09-25,8,0.11273,14894,297,0.739,0.102,Summer,0
2023-09-25,9,0.11273,14992,299,0.791,0.102,Summer,0
2023-09-25,10,0.11273,15233,297,0.869,0.102,Summer,0
2023-09-25,11,0.11273,15443,291,0.946,0.151,Summer,0
2023-09-25,12,0.11273,15730,287,1.01,0.151,Summer,0
2023-09-25,13,0.11273,15928,288,1.028,0.151,Summer,0
2023-09-25,14,0.11273,16068,289,1.076,0.151,Summer,0
2023-09-25,15,0.11273,16306,287,1.143,0.151,Summer,0
2023-09-25,16,0.11273,16634,291,1.248,0.151,Summer,0
2023-09-25,17,0.11273,17143,286,1.269,0.102,Summer,0
2023-09-25,18,0.11273,17036,288,1.219,0.102,Summer,0
2023-09-25,19,0.11273,16990,286,1.245,0.074,Summer,0
2023-09-25,20,0.11273,16556,289,1.293,0.074,Summer,0
2023-09-25,21,0.11273,16004,294,1.233,0.074,Summer,0
2023-09-25,22,0.11273,15004,297,1.111,0.074,Summer,0
2023-09-25,23,0.11273,13858,300,0.943,0.074,Summer,0
2023-09-25,24,0.11273,13244,298,0.792,0.074,Summer,0
2023-09-26,1,0.11273,12580,300,0.685,0.074,Summer,0
2023-09-26,2,0.11273,12389,301,0.618,0.074,Summer,0
2023-09-26,3,0.11273,12338,303,0.581,0.074,Summer,0
2023-09-26,4,0.11273,12377,303,0.568,0.074,Summer,0
2023-09-26,5,0.11273,12758,303,0.584,0.074,Summer,0
2023-09-26,6,0.11273,13748,302,0.651,0.074,Summer,0
2023-09-26,7,0.11273,15050,299,0.741,0.102,Summer,0
2023-09-26,8,0.11273,15489,295,0.722,0.102,Summer,0
2023-09-26,9,0.11273,15465,298,0.72,0.102,Summer,0
2023-09-26,10,0.11273,15453,302,0.761,0.102,Summer,0
2023-09-26,11,0.11273,15307,299,0.808,0.151,Summer,0
2023-09-26,12,0.11273,15141,297,0.853,0.151,Summer,0
2023-09-26,13,0.11273,15249,300,0.862,0.151,Summer,0
2023-09-26,14,0.11273,15416,303,0.906,0.151,Summer,0
2023-09-26,15,0.11273,15705,311,0.956,0.151,Summer,0
2023-09-26,16,0.11273,16098,313,1.04,0.151,Summer,0
2023-09-26,17,0.11273,16516,313,1.123,0.102,Summer,0
2023-09-26,18,0.11273,16496,311,1.112,0.102,Summer,0
2023-09-26,19,0.11273,16648,307,1.153,0.074,Summer,0
2023-09-26,20,0.11273,16262,306,1.192,0.074,Summer,0
2023-09-26,21,0.11273,15732,305,1.136,0.074,Summer,0
2023-09-26,22,0.11273,14892,305,1.03,0.074,Summer,0
2023-09-26,23,0.11273,13894,306,0.871,0.074,Summer,0
2023-09-26,24,0.11273,13227,306,0.747,0.074,Summer,0
2023-09-27,1,0.11273,12808,303,0.648,0.074,Summer,0
2023-09-27,2,0.11273,12575,301,0.595,0.074,Summer,0
2023-09-27,3,0.11273,12578,303,0.566,0.074,Summer,0
2023-09-27,4,0.11273,12401,304,0.554,0.074,Summer,0
2023-09-27,5,0.11273,12631,303,0.574,0.074,Summer,0
2023-09-27,6,0.11273,13742,305,0.646,0.074,Summer,0
2023-09-27,7,0.11273,14870,309,0.737,0.102,Summer,0
2023-09-27,8,0.11273,15098,309,0.712,0.102,Summer,0
2023-09-27,9,0.11273,15001,306,0.7,0.102,Summer,0
2023-09-27,10,0.11273,14824,308,0.725,0.102,Summer,0
2023-09-27,11,0.11273,14846,309,0.756,0.151,Summer,0
2023-09-27,12,0.11273,14869,307,0.799,0.151,Summer,0
2023-09-27,13,0.11273,15010,309,0.814,0.151,Summer,0
2023-09-27,14,0.11273,15085,312,0.827,0.151,Summer,0
2023-09-27,15,0.11273,15307,318,0.86,0.151,Summer,0
2023-09-27,16,0.11273,15725,314,0.952,0.151,Summer,0
2023-09-27,17,0.11273,16133,305,1.02,0.102,Summer,0
2023-09-27,18,0.11273,16107,301,1.019,0.102,Summer,0
2023-09-27,19,0.11273,16382,304,1.098,0.074,Summer,0
2023-09-27,20,0.11273,16104,302,1.158,0.074,Summer,0
2023-09-27,21,0.11273,15296,298,1.123,0.074,Summer,0
2023-09-27,22,0.11273,14395,298,1.016,0.074,Summer,0
2023-09-27,23,0.11273,13463,304,0.863,0.074,Summer,0
2023-09-27,24,0.11273,12787,303,0.725,0.074,Summer,0
2023-09-28,1,0.11273,12485,296,0.635,0.074,Summer,0
2023-09-28,2,0.11273,12338,294,0.584,0.074,Summer,0
2023-09-28,3,0.11273,12046,292,0.555,0.074,Summer,0
2023-09-28,4,0.11273,12150,290,0.548,0.074,Summer,0
2023-09-28,5,0.11273,12603,287,0.568,0.074,Summer,0
2023-09-28,6,0.11273,13686,288,0.636,0.074,Summer,0
2023-09-28,7,0.11273,14951,289,0.73,0.102,Summer,0
2023-09-28,8,0.11273,15222,284,0.703,0.102,Summer,0
2023-09-28,9,0.11273,15175,284,0.704,0.102,Summer,0
2023-09-28,10,0.11273,15283,290,0.73,0.102,Summer,0
2023-09-28,11,0.11273,15206,300,0.745,0.151,Summer,0
2023-09-28,12,0.11273,15013,296,0.759,0.151,Summer,0
2023-09-28,13,0.11273,14995,302,0.76,0.151,Summer,0
2023-09-28,14,0.11273,15119,304,0.76,0.151,Summer,0
2023-09-28,15,0.11273,15315,304,0.785,0.151,Summer,0
2023-09-28,16,0.11273,15823,302,0.868,0.151,Summer,0
2023-09-28,17,0.11273,16312,303,0.952,0.102,Summer,0
2023-09-28,18,0.11273,16360,304,0.983,0.102,Summer,0
2023-09-28,19,0.11273,16700,303,1.082,0.074,Summer,0
2023-09-28,20,0.11273,16463,297,1.142,0.074,Summer,0
2023-09-28,21,0.11273,15805,294,1.108,0.074,Summer,0
2023-09-28,22,0.11273,14883,292,1.019,0.074,Summer,0
2023-09-28,23,0.11273,13872,289,0.869,0.074,Summer,0
2023-09-28,24,0.11273,13023,286,0.739,0.074,Summer,0
2023-09-29,1,0.11273,12615,285,0.643,0.074,Summer,0
2023-09-29,2,0.11273,12306,285,0.585,0.074,Summer,0
2023-09-29,3,0.11273,12231,284,0.558,0.074,Summer,0
2023-09-29,4,0.11273,12216,275,0.544,0.074,Summer,0
2023-09-29,5,0.11273,12617,275,0.565,0.074,Summer,0
2023-09-29,6,0.11273,13683,279,0.631,0.074,Summer,0
2023-09-29,7,0.11273,14886,280,0.735,0.102,Summer,0
2023-09-29,8,0.11273,15235,280,0.731,0.102,Summer,0
2023-09-29,9,0.11273,15248,283,0.732,0.102,Summer,0
2023-09-29,10,0.11273,15399,286,0.754,0.102,Summer,0
2023-09-29,11,0.11273,15415,284,0.793,0.151,Summer,0
2023-09-29,12,0.11273,15394,289,0.846,0.151,Summer,0
2023-09-29,13,0.11273,15480,288,0.862,0.151,Summer,0
2023-09-29,14,0.11273,15524,289,0.892,0.151,Summer,0
2023-09-29,15,0.11273,15678,289,0.935,0.151,Summer,0
2023-09-29,16,0.11273,16013,287,1.02,0.151,Summer,0
2023-09-29,17,0.11273,16349,288,1.108,0.102,Summer,0
2023-09-29,18,0.11273,16435,286,1.095,0.102,Summer,0
2023-09-29,19,0.11273,16496,286,1.131,0.074,Summer,0
2023-09-29,20,0.11273,16188,290,1.176,0.074,Summer,0
2023-09-29,21,0.11273,15496,291,1.146,0.074,Summer,0
2023-09-29,22,0.11273,14576,289,1.065,0.074,Summer,0
2023-09-29,23,0.11273,13672,290,0.949,0.074,Summer,0
2023-09-29,24,0.11273,12868,287,0.818,0.074,Summer,0
2023-09-30,1,0.11273,12267,288,0.703,0.074,Summer,1
2023-09-30,2,0.11273,11965,289,0.627,0.074,Summer,1
2023-09-30,3,0.11273,11965,290,0.583,0.074,Summer,1
2023-09-30,4,0.11273,12012,292,0.558,0.074,Summer,1
2023-09-30,5,0.11273,12045,288,0.549,0.074,Summer,1
2023-09-30,6,0.11273,12493,287,0.562,0.074,Summer,1
2023-09-30,7,0.11273,13004,285,0.628,0.074,Summer,1
2023-09-30,8,0.11273,13401,285,0.749,0.074,Summer,1
2023-09-30,9,0.11273,13772,282,0.879,0.074,Summer,1
2023-09-30,10,0.11273,14046,283,1.009,0.074,Summer,1
2023-09-30,11,0.11273,14226,289,1.132,0.074,Summer,1
2023-09-30,12,0.11273,14515,290,1.22,0.074,Summer,1
2023-09-30,13,0.11273,14732,291,1.293,0.074,Summer,1
2023-09-30,14,0.11273,14900,292,1.342,0.074,Summer,1
2023-09-30,15,0.11273,15121,295,1.398,0.074,Summer,1
2023-09-30,16,0.11273,15760,296,1.432,0.074,Summer,1
2023-09-30,17,0.11273,16395,299,1.441,0.074,Summer,1
2023-09-30,18,0.11273,16418,298,1.368,0.074,Summer,1
2023-09-30,19,0.11273,16210,289,1.331,0.074,Summer,1
2023-09-30,20,0.11273,15714,291,1.315,0.074,Summer,1
2023-09-30,21,0.11273,15124,287,1.259,0.074,Summer,1
2023-09-30,22,0.11273,14292,287,1.163,0.074,Summer,1
2023-09-30,23,0.11273,13326,287,1.032,0.074,Summer,1
2023-09-30,24,0.11273,12673,291,0.895,0.074,Summer,1
2023-10-01,1,0.13664,12215,292,0.771,0.074,Summer,1
2023-10-01,2,0.13664,11952,291,0.68,0.074,Summer,1
2023-10-01,3,0.13664,11749,290,0.618,0.074,Summer,1
2023-10-01,4,0.13664,11598,292,0.584,0.074,Summer,1
2023-10-01,5,0.13664,11695,290,0.565,0.074,Summer,1
2023-10-01,6,0.13664,11961,294,0.567,0.074,Summer,1
2023-10-01,7,0.13664,12484,294,0.622,0.074,Summer,1
2023-10-01,8,0.13664,12921,294,0.763,0.074,Summer,1
2023-10-01,9,0.13664,13408,298,0.909,0.074,Summer,1
2023-10-01,10,0.13664,13742,300,1.058,0.074,Summer,1
2023-10-01,11,0.13664,14322,301,1.203,0.074,Summer,1
2023-10-01,12,0.13664,14852,302,1.284,0.074,Summer,1
2023-10-01,13,0.13664,15221,305,1.405,0.074,Summer,1
2023-10-01,14,0.13664,15572,307,1.334,0.074,Summer,1
2023-10-01,15,0.13664,15950,310,1.429,0.074,Summer,1
2023-10-01,16,0.13664,16511,312,1.504,0.074,Summer,1
2023-10-01,17,0.13664,17145,311,1.543,0.074,Summer,1
2023-10-01,18,0.13664,17211,307,1.493,0.074,Summer,1
2023-10-01,19,0.13664,17039,308,1.483,0.074,Summer,1
2023-10-01,20,0.13664,16745,303,1.48,0.074,Summer,1
2023-10-01,21,0.13664,15965,302,1.392,0.074,Summer,1
2023-10-01,22,0.13664,14974,302,1.252,0.074,Summer,1
2023-10-01,23,0.13664,13933,306,1.053,0.074,Summer,1
2023-10-01,24,0.13664,13087,306,0.869,0.074,Summer,1
2023-10-02,1,0.13664,12685,302,0.742,0.074,Summer,0
2023-10-02,2,0.13664,12373,301,0.659,0.074,Summer,0
2023-10-02,3,0.13664,12270,305,0.606,0.074,Summer,0
2023-10-02,4,0.13664,12309,304,0.585,0.074,Summer,0
2023-10-02,5,0.13664,12738,301,0.598,0.074,Summer,0
2023-10-02,6,0.13664,13781,296,0.662,0.074,Summer,0
2023-10-02,7,0.13664,15086,293,0.761,0.102,Summer,0
2023-10-02,8,0.13664,15278,296,0.771,0.102,Summer,0
2023-10-02,9,0.13664,15540,299,0.844,0.102,Summer,0
2023-10-02,10,0.13664,15858,303,0.953,0.102,Summer,0
2023-10-02,11,0.13664,16271,305,1.067,0.151,Summer,0
2023-10-02,12,0.13664,16695,308,1.179,0.151,Summer,0
2023-10-02,13,0.13664,17224,311,1.276,0.151,Summer,0
2023-10-02,14,0.13664,17723,310,1.387,0.151,Summer,0
2023-10-02,15,0.13664,18119,313,1.515,0.151,Summer,0
2023-10-02,16,0.13664,18972,317,1.671,0.151,Summer,0
2023-10-02,17,0.13664,19552,314,1.778,0.102,Summer,0
2023-10-02,18,0.13664,19389,315,1.696,0.102,Summer,0
2023-10-02,19,0.13664,18960,317,1.681,0.074,Summer,0
2023-10-02,20,0.13664,18454,316,1.684,0.074,Summer,0
2023-10-02,21,0.13664,17606,309,1.593,0.074,Summer,0
2023-10-02,22,0.13664,16287,303,1.431,0.074,Summer,0
2023-10-02,23,0.13664,14981,301,1.214,0.074,Summer,0
2023-10-02,24,0.13664,14068,303,1.013,0.074,Summer,0
2023-10-03,1,0.13664,13464,304,0.853,0.074,Summer,0
2023-10-03,2,0.13664,13009,302,0.752,0.074,Summer,0
2023-10-03,3,0.13664,12862,302,0.688,0.074,Summer,0
2023-10-03,4,0.13664,12857,309,0.654,0.074,Summer,0
2023-10-03,5,0.13664,13297,306,0.66,0.074,Summer,0
2023-10-03,6,0.13664,14446,298,0.714,0.074,Summer,0
2023-10-03,7,0.13664,15692,296,0.813,0.102,Summer,0
2023-10-03,8,0.13664,16048,297,0.834,0.102,Summer,0
2023-10-03,9,0.13664,16445,300,0.937,0.102,Summer,0
2023-10-03,10,0.13664,16892,300,1.09,0.102,Summer,0
2023-10-03,11,0.13664,17384,299,1.235,0.151,Summer,0
2023-10-03,12,0.13664,17927,301,1.382,0.151,Summer,0
2023-10-03,13,0.13664,18439,309,1.506,0.151,Summer,0
2023-10-03,14,0.13664,18930,305,1.628,0.151,Summer,0
2023-10-03,15,0.13664,19566,308,1.766,0.151,Summer,0
2023-10-03,16,0.13664,20234,310,1.92,0.151,Summer,0
2023-10-03,17,0.13664,20849,309,2.017,0.102,Summer,0
2023-10-03,18,0.13664,20682,314,1.934,0.102,Summer,0
2023-10-03,19,0.13664,20190,318,1.901,0.074,Summer,0
2023-10-03,20,0.13664,19454,315,1.89,0.074,Summer,0
2023-10-03,21,0.13664,18420,314,1.781,0.074,Summer,0
2023-10-03,22,0.13664,16876,314,1.614,0.074,Summer,0
2023-10-03,23,0.13664,15528,318,1.351,0.074,Summer,0
2023-10-03,24,0.13664,14393,318,1.119,0.074,Summer,0
2023-10-04,1,0.13664,13748,319,0.941,0.074,Summer,0
2023-10-04,2,0.13664,13330,318,0.82,0.074,Summer,0
2023-10-04,3,0.13664,13132,316,0.742,0.074,Summer,0
2023-10-04,4,0.13664,12998,317,0.697,0.074,Summer,0
2023-10-04,5,0.13664,13442,317,0.689,0.074,Summer,0
2023-10-04,6,0.13664,14422,315,0.744,0.074,Summer,0
2023-10-04,7,0.13664,15722,314,0.847,0.102,Summer,0
2023-10-04,8,0.13664,16076,312,0.866,0.102,Summer,0
2023-10-04,9,0.13664,16875,302,0.996,0.102,Summer,0
2023-10-04,10,0.13664,17273,302,1.16,0.102,Summer,0
2023-10-04,11,0.13664,17466,302,1.316,0.151,Summer,0
2023-10-04,12,0.13664,17998,304,1.45,0.151,Summer,0
2023-10-04,13,0.13664,18563,301,1.576,0.151,Summer,0
2023-10-04,14,0.13664,19155,300,1.65,0.151,Summer,0
2023-10-04,15,0.13664,19460,293,1.791,0.151,Summer,0
2023-10-04,16,0.13664,20132,288,1.925,0.151,Summer,0
2023-10-04,17,0.13664,20609,277,1.93,0.102,Summer,0
2023-10-04,18,0.13664,19835,279,1.815,0.102,Summer,0
2023-10-04,19,0.13664,19608,287,1.794,0.074,Summer,0
2023-10-04,20,0.13664,19038,288,1.787,0.074,Summer,0
2023-10-04,21,0.13664,18065,293,1.678,0.074,Summer,0
2023-10-04,22,0.13664,16730,290,1.498,0.074,Summer,0
2023-10-04,23,0.13664,15396,293,1.266,0.074,Summer,0
2023-10-04,24,0.13664,14457,291,1.044,0.074,Summer,0
2023-10-05,1,0.13664,13644,296,0.872,0.074,Summer,0
2023-10-05,2,0.13664,13238,292,0.767,0.074,Summer,0
2023-10-05,3,0.13664,13227,292,0.702,0.074,Summer,0
2023-10-05,4,0.13664,13152,295,0.668,0.074,Summer,0
2023-10-05,5,0.13664,13556,297,0.673,0.074,Summer,0
2023-10-05,6,0.13664,14637,293,0.741,0.074,Summer,0
2023-10-05,7,0.13664,15957,301,0.844,0.102,Summer,0
2023-10-05,8,0.13664,16465,295,0.839,0.102,Summer,0
2023-10-05,9,0.13664,16848,295,0.855,0.102,Summer,0
2023-10-05,10,0.13664,17226,296,0.901,0.102,Summer,0
2023-10-05,11,0.13664,17442,299,0.96,0.151,Summer,0
2023-10-05,12,0.13664,17672,297,1.005,0.151,Summer,0
2023-10-05,13,0.13664,17932,298,1.04,0.151,Summer,0
2023-10-05,14,0.13664,17929,300,1.044,0.151,Summer,0
2023-10-05,15,0.13664,18223,300,1.088,0.151,Summer,0
2023-10-05,16,0.13664,18586,299,1.179,0.151,Summer,0
2023-10-05,17,0.13664,18470,302,1.296,0.102,Summer,0
2023-10-05,18,0.13664,18158,302,1.337,0.102,Summer,0
2023-10-05,19,0.13664,18281,307,1.432,0.074,Summer,0
2023-10-05,20,0.13664,17904,313,1.47,0.074,Summer,0
2023-10-05,21,0.13664,17183,312,1.418,0.074,Summer,0
2023-10-05,22,0.13664,16017,311,1.272,0.074,Summer,0
2023-10-05,23,0.13664,15076,312,1.071,0.074,Summer,0
2023-10-05,24,0.13664,14142,313,0.88,0.074,Summer,0
2023-10-06,1,0.13664,13359,312,0.743,0.074,Summer,0
2023-10-06,2,0.13664,13033,311,0.659,0.074,Summer,0
2023-10-06,3,0.13664,12899,311,0.614,0.074,Summer,0
2023-10-06,4,0.13664,12876,307,0.595,0.074,Summer,0
2023-10-06,5,0.13664,13411,305,0.605,0.074,Summer,0
2023-10-06,6,0.13664,14242,306,0.662,0.074,Summer,0
2023-10-06,7,0.13664,15401,309,0.772,0.102,Summer,0
2023-10-06,8,0.13664,15889,308,0.791,0.102,Summer,0
2023-10-06,9,0.13664,16245,308,0.845,0.102,Summer,0
2023-10-06,10,0.13664,16671,307,0.961,0.102,Summer,0
2023-10-06,11,0.13664,16607,308,1.045,0.151,Summer,0
2023-10-06,12,0.13664,16338,307,1.072,0.151,Summer,0
2023-10-06,13,0.13664,16242,310,1.034,0.151,Summer,0
2023-10-06,14,0.13664,16059,310,1.083,0.151,Summer,0
2023-10-06,15,0.13664,16080,314,1.137,0.151,Summer,0
2023-10-06,16,0.13664,16337,314,1.158,0.151,Summer,0
2023-10-06,17,0.13664,16928,316,1.176,0.102,Summer,0
2023-10-06,18,0.13664,16987,314,1.157,0.102,Summer,0
2023-10-06,19,0.13664,16786,316,1.191,0.074,Summer,0
2023-10-06,20,0.13664,16255,315,1.215,0.074,Summer,0
2023-10-06,21,0.13664,15514,316,1.185,0.074,Summer,0
2023-10-06,22,0.13664,14556,315,1.09,0.074,Summer,0
2023-10-06,23,0.13664,13614,318,0.949,0.074,Summer,0
2023-10-06,24,0.13664,12815,318,0.81,0.074,Summer,0
2023-10-07,1,0.13664,12398,319,0.694,0.074,Summer,1
2023-10-07,2,0.13664,11950,320,0.62,0.074,Summer,1
2023-10-07,3,0.13664,11797,323,0.572,0.074,Summer,1
2023-10-07,4,0.13664,11757,324,0.548,0.074,Summer,1
2023-10-07,5,0.13664,11875,321,0.542,0.074,Summer,1
2023-10-07,6,0.13664,12319,320,0.562,0.074,Summer,1
2023-10-07,7,0.13664,12926,320,0.622,0.074,Summer,1
2023-10-07,8,0.13664,13625,320,0.751,0.074,Summer,1
2023-10-07,9,0.13664,14075,318,0.873,0.074,Summer,1
2023-10-07,10,0.13664,13969,319,0.964,0.074,Summer,1
